Product_Family,Priority,Blueprint_ID,Blueprint_Title,Provider_ID,Provider_Title,Variant_ID,Variant_Title,Variant_Options,Cost_Cents,Suggested_Retail_Cents,Print_Area,US_Shipping_First_Cents,US_Shipping_Additional_Cents,Shipping_Profile,Decision,Probe_Status,Probe_Timestamp
Framed Poster,2,1275,Posters with Wooden Frame,220,Posterflow,96201,16″ x 12″ (Horizontal) / White Frame / Satin,"{""size"": ""16″ x 12″ (Horizontal)"", ""color"": ""White Frame"", ""paper"": ""Satin""}",,,front:4724x3543,,,": first={'cost': 759, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 3899, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 3899, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:37:44 -0400
Framed Poster,2,1275,Posters with Wooden Frame,220,Posterflow,96202,12″ x 16″ (Vertical) / Black Frame / Matte,"{""size"": ""12″ x 16″ (Vertical)"", ""color"": ""Black Frame"", ""paper"": ""Matte""}",,,front:3543x4724,,,": first={'cost': 759, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 3899, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 3899, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:37:44 -0400
Framed Poster,2,1275,Posters with Wooden Frame,220,Posterflow,96203,12″ x 16″ (Vertical) / Black Frame / Satin,"{""size"": ""12″ x 16″ (Vertical)"", ""color"": ""Black Frame"", ""paper"": ""Satin""}",,,front:3543x4724,,,": first={'cost': 759, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 3899, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 3899, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:37:44 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108107,"10"" x 8"" (Horizontal) / Semi Glossy / White","{""size"": ""10\"" x 8\"" (Horizontal)"", ""paper"": ""Semi Glossy"", ""color"": ""White""}",,,front:3000x2398,949,599,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108108,"10"" x 8"" (Horizontal) / Semi Glossy / Black","{""size"": ""10\"" x 8\"" (Horizontal)"", ""paper"": ""Semi Glossy"", ""color"": ""Black""}",,,front:3000x2398,949,599,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108120,16″ x 12″ (Horizontal) / Semi Glossy / Black,"{""size"": ""16″ x 12″ (Horizontal)"", ""paper"": ""Semi Glossy"", ""color"": ""Black""}",,,front:4795x3591,1399,699,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108131,24″ x 18″ (Horizontal) / Semi Glossy / White,"{""size"": ""24″ x 18″ (Horizontal)"", ""paper"": ""Semi Glossy"", ""color"": ""White""}",,,front:7205x5398,2059,899,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108132,24″ x 18″ (Horizontal) / Semi Glossy / Black,"{""size"": ""24″ x 18″ (Horizontal)"", ""paper"": ""Semi Glossy"", ""color"": ""Black""}",,,front:7205x5398,2059,899,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108148,"8"" x 10"" (Vertical) / Semi Glossy / Brown","{""size"": ""8\"" x 10\"" (Vertical)"", ""paper"": ""Semi Glossy"", ""color"": ""Brown""}",,,front:2398x3000,949,599,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108149,"8"" x 10"" (Vertical) / Semi Glossy / White","{""size"": ""8\"" x 10\"" (Vertical)"", ""paper"": ""Semi Glossy"", ""color"": ""White""}",,,front:2398x3000,949,599,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Framed Poster,2,1502,"Framed Poster, Multi-Color",72,Print Clever,108150,"8"" x 10"" (Vertical) / Semi Glossy / Black","{""size"": ""8\"" x 10\"" (Vertical)"", ""paper"": ""Semi Glossy"", ""color"": ""Black""}",,,front:2398x3000,949,599,": first={'cost': 949, 'currency': 'USD'} add={'cost': 599, 'currency': 'USD'} | : first={'cost': 3719, 'currency': 'USD'} add={'cost': 3719, 'currency': 'USD'} | : first={'cost': 1199, 'currency': 'USD'} add={'cost': 1199, 'currency': 'USD'}",Defer until variants tested,OK,2026-05-05 12:37:46 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91993,"7"" x 5"" (Horizontal) / 0.12''","{""size"": ""7\"" x 5\"" (Horizontal)"", ""depth"": ""0.12''""}",,,front:2250x1650,1769,529,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91994,10″ x 8″ (Horizontal) / 0.12'',"{""size"": ""10″ x 8″ (Horizontal)"", ""depth"": ""0.12''""}",,,front:3150x2550,1769,529,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91995,14″ x 11″ (Horizontal) / 0.12'',"{""size"": ""14″ x 11″ (Horizontal)"", ""depth"": ""0.12''""}",,,front:4350x3450,1769,529,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91996,"20"" x 16"" (Horizontal) / 0.12''","{""size"": ""20\"" x 16\"" (Horizontal)"", ""depth"": ""0.12''""}",,,front:6150x4950,1849,629,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91997,30″ x 20″ (Horizontal) / 0.12'',"{""size"": ""30″ x 20″ (Horizontal)"", ""depth"": ""0.12''""}",,,front:9150x6150,2059,629,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91998,36″ x 24″ (Horizontal) / 0.12'',"{""size"": ""36″ x 24″ (Horizontal)"", ""depth"": ""0.12''""}",,,front:10950x7350,2059,629,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,91999,"36"" x 12"" (Horizontal) / 0.12''","{""size"": ""36\"" x 12\"" (Horizontal)"", ""depth"": ""0.12''""}",,,front:10950x3750,2059,629,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Metal,3,1206,Metal Art Sign,228,Taylor,92000,"5"" x 7"" (Vertical) / 0.12''","{""size"": ""5\"" x 7\"" (Vertical)"", ""depth"": ""0.12''""}",,,front:1650x2250,1769,529,": first={'cost': 2059, 'currency': 'USD'} add={'cost': 629, 'currency': 'USD'} | : first={'cost': 7999, 'currency': 'USD'} add={'cost': 7999, 'currency': 'USD'} | : first={'cost': 5599, 'currency': 'USD'} add={'cost': 5599, 'currency': 'USD'}",Priority Test small,OK,2026-05-05 12:37:47 -0400
Notebook/Journal,4,74,Spiral Notebook - Ruled Line,1,SPOKE Custom Products,34240,One Size,"{""size"": ""One Size""}",,,front:1810x2534,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1139, 'currency': 'USD'} add={'cost': 369, 'currency': 'USD'} | : first={'cost': 599, 'currency': 'USD'} add={'cost': 240, 'currency': 'USD'}",Priority Test,OK,2026-05-05 12:37:49 -0400
Notebook/Journal,4,75,Journal - Ruled Line,1,SPOKE Custom Products,34242,Journal,"{""size"": ""Journal""}",,,front:3742x2625,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1209, 'currency': 'USD'} add={'cost': 439, 'currency': 'USD'} | : first={'cost': 1629, 'currency': 'USD'} add={'cost': 529, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:37:53 -0400
Notebook/Journal,4,76,Journal - Blank,1,SPOKE Custom Products,34241,Journal,"{""size"": ""Journal""}",,,front:3742x2625,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1209, 'currency': 'USD'} add={'cost': 439, 'currency': 'USD'} | : first={'cost': 1629, 'currency': 'USD'} add={'cost': 529, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:37:54 -0400
Notebook/Journal,4,485,Hardcover Journal Matte,28,District Photo,65223,Journal,"{""size"": ""Journal""}",,,front:4065x2850,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1399, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'} | : first={'cost': 599, 'currency': 'USD'} add={'cost': 240, 'currency': 'USD'}",Priority Test,OK,2026-05-05 12:37:56 -0400
Notebook/Journal,4,486,Spiral Bound Journal,28,District Photo,65224,One Size,"{""size"": ""One Size""}",,,front:3113x2138 | inside:3113x2138,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1399, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'} | : first={'cost': 599, 'currency': 'USD'} add={'cost': 240, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:37:57 -0400
Notebook/Journal,4,514,Hardcover Journal (A5),55,Drukātava,76905,A5 / Blank,"{""size"": ""A5"", ""paper"": ""Blank""}",,,front_cover:8268x5906,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Priority Test,OK,2026-05-05 12:37:59 -0400
Notebook/Journal,4,514,Hardcover Journal (A5),55,Drukātava,76906,A5 / Ruled line,"{""size"": ""A5"", ""paper"": ""Ruled line""}",,,front_cover:8268x5906,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Priority Test,OK,2026-05-05 12:37:59 -0400
Notebook/Journal,4,515,Spiral Notebook,55,Drukātava,67981,One Size,"{""size"": ""One Size""}",,,front_cover:2150x2882 | back_cover:2150x2882,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Priority Test,OK,2026-05-05 12:38:01 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80167,A4 / Blank / Glossy,"{""size"": ""A4"", ""paper"": ""Blank"", ""finish"": ""Glossy""}",,,front_cover:5669x4028,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80168,A4 / Dotgrid / Glossy,"{""size"": ""A4"", ""paper"": ""Dotgrid"", ""finish"": ""Glossy""}",,,front_cover:5669x4028,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80169,A4 / Ruled line / Glossy,"{""size"": ""A4"", ""paper"": ""Ruled line"", ""finish"": ""Glossy""}",,,front_cover:5669x4028,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80170,B5 / Blank / Glossy,"{""size"": ""B5"", ""paper"": ""Blank"", ""finish"": ""Glossy""}",,,front_cover:4724x3354,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80171,B5 / Dotgrid / Glossy,"{""size"": ""B5"", ""paper"": ""Dotgrid"", ""finish"": ""Glossy""}",,,front_cover:4724x3354,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80172,B5 / Ruled line / Glossy,"{""size"": ""B5"", ""paper"": ""Ruled line"", ""finish"": ""Glossy""}",,,front_cover:4724x3354,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80173,A5 / Blank / Glossy,"{""size"": ""A5"", ""paper"": ""Blank"", ""finish"": ""Glossy""}",,,front_cover:4205x3000,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1041,Hardcover Notebook with Puffy Covers,55,Drukātava,80174,A5 / Dotgrid / Glossy,"{""size"": ""A5"", ""paper"": ""Dotgrid"", ""finish"": ""Glossy""}",,,front_cover:4205x3000,3399,199,": first={'cost': 1969, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 2619, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 1959, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:02 -0400
Notebook/Journal,4,1193,"Wirobound Softcover Notebook, A5",94,Harrier,91848,A5 / Lined,"{""size"": ""A5"", ""paper"": ""Lined""}",,,front_cover:1819x2551,2719,399,": first={'cost': 839, 'currency': 'USD'} add={'cost': 239, 'currency': 'USD'} | : first={'cost': 499, 'currency': 'USD'} add={'cost': 179, 'currency': 'USD'} | : first={'cost': 549, 'currency': 'USD'} add={'cost': 179, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:38:04 -0400
Notebook/Journal,4,1194,"Softcover Notebook, A5",94,Harrier,91850,A5 / Lined,"{""size"": ""A5"", ""paper"": ""Lined""}",,,front:3652x2551,2719,399,": first={'cost': 839, 'currency': 'USD'} add={'cost': 239, 'currency': 'USD'} | : first={'cost': 499, 'currency': 'USD'} add={'cost': 179, 'currency': 'USD'} | : first={'cost': 549, 'currency': 'USD'} add={'cost': 179, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:38:05 -0400
Notebook/Journal,4,1404,Softcover Journal (with Inside Prints),28,District Photo,104026,"100 pages (50 sheets) / Ruled line / 5.75"" x 8""","{""quantity"": ""100 pages (50 sheets)"", ""paper"": ""Ruled line"", ""size"": ""5.75\"" x 8\""""}",,,outside_cover:3714x2475 | inside_cover:3714x2475 | page1_front:1800x2475 | page1_back:1800x2475 | page2_front:1800x2475 | page2_back:1800x2475 | page3_front:1800x2475 | page3_back:1800x2475,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1399, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'} | : first={'cost': 599, 'currency': 'USD'} add={'cost': 240, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:07 -0400
Notebook/Journal,4,1404,Softcover Journal (with Inside Prints),28,District Photo,104027,"200 pages (100 sheets) / Ruled line / 5.75"" x 8""","{""quantity"": ""200 pages (100 sheets)"", ""paper"": ""Ruled line"", ""size"": ""5.75\"" x 8\""""}",,,outside_cover:3714x2475 | inside_cover:3714x2475 | page1_front:1800x2475 | page1_back:1800x2475 | page2_front:1800x2475 | page2_back:1800x2475 | page3_front:1800x2475 | page3_back:1800x2475,529,199,": first={'cost': 529, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 1399, 'currency': 'USD'} add={'cost': 399, 'currency': 'USD'} | : first={'cost': 599, 'currency': 'USD'} add={'cost': 240, 'currency': 'USD'}",Defer,OK,2026-05-05 12:38:07 -0400
Notebook/Journal,4,1481,Hard Backed Journal,69,Prodigi,107225,"Blank / 5.2"" x 7.4""","{""paper"": ""Blank"", ""size"": ""5.2\"" x 7.4\""""}",,,front:3735x2622,3299,199,": first={'cost': 1899, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 3299, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 449, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:38:08 -0400
Notebook/Journal,4,1481,Hard Backed Journal,69,Prodigi,107226,"Graph / 5.2"" x 7.4""","{""paper"": ""Graph"", ""size"": ""5.2\"" x 7.4\""""}",,,front:3735x2622,3299,199,": first={'cost': 1899, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 3299, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 449, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:38:08 -0400
Notebook/Journal,4,1481,Hard Backed Journal,69,Prodigi,107227,"Ruled line / 5.2"" x 7.4""","{""paper"": ""Ruled line"", ""size"": ""5.2\"" x 7.4\""""}",,,front:3735x2622,3299,199,": first={'cost': 1899, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'} | : first={'cost': 3299, 'currency': 'USD'} add={'cost': 199, 'currency': 'USD'} | : first={'cost': 449, 'currency': 'USD'} add={'cost': 99, 'currency': 'USD'}",Secondary Test,OK,2026-05-05 12:38:08 -0400
Notebook/Journal,4,5634,Spiral Notebook - Dotted,99,Printify Choice,252281,5.5″ x 8.5″ / Dotgrid,"{""size"": ""5.5″ x 8.5″"", ""paper"": ""Dotgrid""}",,,front:1725x2625 | back:1725x2625,1209,439,": first={'cost': 1209, 'currency': 'USD'} add={'cost': 439, 'currency': 'USD'} | : first={'cost': 999, 'currency': 'USD'} add={'cost': 109, 'currency': 'USD'} | : first={'cost': 459, 'currency': 'USD'} add={'cost': 149, 'currency': 'USD'}",Priority Test,OK,2026-05-05 12:38:11 -0400
